90758	ID:24	3,0
90758	ID:32	3,0
90759	ID:17	3,0
90764	ID:22	3,0
90765	ID:30	3,0
90765	ID:16	3,0
90765	ID:9	3,0
90765	ID:31	3,0
90765	ID:3	3,0
90765	ID:36	3,0
90766	ID:37	3,0
90769	ID:34	3,0
90769	ID:40	3,0
90769	ID:41	3,0
90769	ID:39	3,0
90769	ID:15	3,0
90770	ID:11	3,0
90770	ID:45	3,0
90770	ID:8	3,0
90771	ID:10	3,0
90774	ID:28	3,0
90774	ID:27	3,0
90774	ID:42	3,0
90774	ID:35	3,0
90775	ID:12	3,0
90775	ID:20	3,0
90775	ID:21	3,0
90781	ID:2	3,0
90781	ID:5	3,0
90782	ID:4	3,0
90783	ID:1	3,0
90784	ID:38	3,0
90784	ID:43	3,0
90784	ID:44	3,0
90785	ID:29	3,0
90786	ID:47	3,0
90787	ID:48	3,0
90787	ID:6	3,0
90788	ID:13	3,0
90789	ID:46	3,0
90797	ID:7	3,0
90797	ID:14	3,0
90810	ID:49	3,0
120753	ID:25	bCast#: 4
120803	ID:32	4,0
120803	ID:24	4,0
120803	ID:19	4,0
120803	ID:33	4,0
120803	ID:18	4,0
120803	ID:26	4,0
120803	ID:31	4,0
120804	ID:22	4,0
120804	ID:20	4,0
120809	ID:21	4,0
120809	ID:12	4,0
120809	ID:27	4,0
120810	ID:13	4,0
120810	ID:41	4,0
120811	ID:15	4,0
120811	ID:23	4,0
120811	ID:16	4,0
120811	ID:8	4,0
120811	ID:29	4,0
120811	ID:30	4,0
120813	ID:38	4,0
120813	ID:39	4,0
120813	ID:40	4,0
120818	ID:48	4,0
120818	ID:35	4,0
120818	ID:42	4,0
120818	ID:46	4,0
120818	ID:47	4,0
120818	ID:49	4,0
120818	ID:34	4,0
120819	ID:28	4,0
120824	ID:2	4,0
120824	ID:9	4,0
120824	ID:17	4,0
120824	ID:10	4,0
120825	ID:45	4,0
120829	ID:4	4,0
120829	ID:3	4,0
120830	ID:11	4,0
120834	ID:44	4,0
120834	ID:37	4,0
120839	ID:5	4,0
120840	ID:6	4,0
120844	ID:14	4,0
120847	ID:36	4,0
120849	ID:43	4,0
120853	ID:1	4,0
120867	ID:7	4,0
150753	ID:25	bCast#: 5
150771	ID:32	5,0
150772	ID:26	5,0
150772	ID:33	5,0
150772	ID:18	5,0
150772	ID:19	5,0
150772	ID:31	5,0
150772	ID:24	5,0
150772	ID:17	5,0
150772	ID:10	5,0
150777	ID:40	5,0
150777	ID:27	5,0
150778	ID:39	5,0
150778	ID:46	5,0
150778	ID:48	5,0
150782	ID:45	5,0
150783	ID:21	5,0
150783	ID:28	5,0
150783	ID:20	5,0
150783	ID:35	5,0
150783	ID:34	5,0
150784	ID:42	5,0
150784	ID:49	5,0
150784	ID:47	5,0
150784	ID:41	5,0
150786	ID:38	5,0
150786	ID:16	5,0
150786	ID:11	5,0
150786	ID:12	5,0
150787	ID:4	5,0
150792	ID:15	5,0
150792	ID:8	5,0
150792	ID:22	5,0
150792	ID:9	5,0
150792	ID:30	5,0
150792	ID:1	5,0
150792	ID:23	5,0
150792	ID:2	5,0
150795	ID:36	5,0
150795	ID:43	5,0
150795	ID:44	5,0
150796	ID:29	5,0
150799	ID:3	5,0
150799	ID:5	5,0
150799	ID:37	5,0
150806	ID:13	5,0
150808	ID:14	5,0
150813	ID:6	5,0
150813	ID:7	5,0
180753	ID:25	bCast#: 6
180771	ID:33	6,0
180771	ID:17	6,0
180772	ID:18	6,0
180772	ID:24	6,0
180772	ID:32	6,0
180772	ID:19	6,0
180772	ID:26	6,0
180772	ID:11	6,0
180772	ID:27	6,0
180778	ID:35	6,0
180778	ID:34	6,0
180778	ID:28	6,0
180778	ID:21	6,0
180778	ID:20	6,0
180779	ID:4	6,0
180779	ID:31	6,0
180779	ID:10	6,0
180783	ID:3	6,0
180784	ID:5	6,0
180784	ID:13	6,0
180784	ID:12	6,0
180784	ID:6	6,0
180784	ID:9	6,0
180789	ID:39	6,0
180789	ID:40	6,0
180790	ID:8	6,0
180790	ID:16	6,0
180790	ID:41	6,0
180790	ID:1	6,0
180790	ID:15	6,0
180792	ID:23	6,0
180793	ID:37	6,0
180793	ID:30	6,0
180793	ID:22	6,0
180796	ID:2	6,0
180798	ID:29	6,0
180802	ID:47	6,0
180802	ID:48	6,0
180802	ID:42	6,0
180812	ID:7	6,0
180812	ID:14	6,0
180815	ID:46	6,0
180815	ID:45	6,0
180815	ID:38	6,0
180821	ID:44	6,0
180831	ID:36	6,0
180832	ID:49	6,0
180872	ID:43	6,0
210753	ID:25	bCast#: 7
210779	ID:33	7,0
210779	ID:26	7,0
210779	ID:17	7,0
210779	ID:24	7,0
210779	ID:19	7,0
210780	ID:23	7,0
210780	ID:18	7,0
210780	ID:32	7,0
210780	ID:31	7,0
210780	ID:12	7,0
210785	ID:16	7,0
210785	ID:10	7,0
210785	ID:34	7,0
210785	ID:40	7,0
210785	ID:41	7,0
210785	ID:39	7,0
210785	ID:11	7,0
210786	ID:3	7,0
210786	ID:4	7,0
210786	ID:27	7,0
210786	ID:29	7,0
210786	ID:35	7,0
210786	ID:38	7,0
210789	ID:15	7,0
210789	ID:22	7,0
210790	ID:30	7,0
210790	ID:45	7,0
210791	ID:9	7,0
210791	ID:47	7,0
210791	ID:46	7,0
210791	ID:48	7,0
210791	ID:28	7,0
210791	ID:42	7,0
210792	ID:37	7,0
210792	ID:21	7,0
210797	ID:36	7,0
210797	ID:43	7,0
210797	ID:44	7,0
210797	ID:8	7,0
210797	ID:20	7,0
210797	ID:13	7,0
210798	ID:14	7,0
210798	ID:2	7,0
210803	ID:5	7,0
210803	ID:6	7,0
210803	ID:7	7,0
210808	ID:49	7,0
210814	ID:1	7,0
240753	ID:25	bCast#: 8
240764	ID:24	8,0
240764	ID:18	8,0
240764	ID:26	8,0
240764	ID:33	8,0
240764	ID:19	8,0
240764	ID:31	8,0
240764	ID:11	8,0
240764	ID:17	8,0
240764	ID:32	8,0
240769	ID:27	8,0
240769	ID:38	8,0
240769	ID:34	8,0
240769	ID:30	8,0
240770	ID:23	8,0
240770	ID:13	8,0
240770	ID:39	8,0
240770	ID:36	8,0
240773	ID:12	8,0
240773	ID:21	8,0
240773	ID:20	8,0
240774	ID:14	8,0
240774	ID:6	8,0
240779	ID:7	8,0
240781	ID:40	8,0
240782	ID:46	8,0
240782	ID:44	8,0
240782	ID:45	8,0
240782	ID:22	8,0
240782	ID:42	8,0
240782	ID:37	8,0
240787	ID:48	8,0
240787	ID:35	8,0
240787	ID:41	8,0
240791	ID:4	8,0
240791	ID:5	8,0
240791	ID:10	8,0
240791	ID:2	8,0
240791	ID:3	8,0
240792	ID:28	8,0
240792	ID:8	8,0
240793	ID:47	8,0
240793	ID:49	8,0
240797	ID:1	8,0
240798	ID:9	8,0
240798	ID:16	8,0
240803	ID:15	8,0
240808	ID:29	8,0
240810	ID:43	8,0
270753	ID:25	bCast#: 9
270803	ID:17	9,0
270803	ID:32	9,0
270803	ID:19	9,0
270803	ID:18	9,0
270803	ID:31	9,0
270803	ID:33	9,0
270803	ID:24	9,0
270803	ID:26	9,0
270803	ID:27	9,0
270804	ID:34	9,0
270809	ID:6	9,0
270809	ID:5	9,0
270809	ID:13	9,0
270809	ID:20	9,0
270809	ID:4	9,0
270809	ID:16	9,0
270813	ID:39	9,0
270813	ID:38	9,0
270813	ID:40	9,0
270813	ID:41	9,0
270814	ID:7	9,0
270820	ID:14	9,0
270821	ID:21	9,0
270822	ID:35	9,0
270822	ID:28	9,0
270824	ID:15	9,0
270824	ID:9	9,0
270824	ID:10	9,0
270824	ID:22	9,0
270824	ID:3	9,0
270824	ID:23	9,0
270824	ID:30	9,0
270824	ID:11	9,0
270831	ID:42	9,0
270831	ID:48	9,0
270834	ID:45	9,0
270834	ID:29	9,0
270834	ID:37	9,0
270836	ID:2	9,0
270837	ID:8	9,0
270837	ID:47	9,0
270841	ID:1	9,0
270842	ID:44	9,0
270842	ID:46	9,0
270842	ID:36	9,0
270849	ID:43	9,0
270865	ID:49	9,0
300754	ID:25	bCast#: 10
300795	ID:18	10,0
300795	ID:19	10,0
300795	ID:26	10,0
300795	ID:33	10,0
300795	ID:24	10,0
300795	ID:17	10,0
300795	ID:31	10,0
300795	ID:23	10,0
300795	ID:32	10,0
300796	ID:30	10,0
300796	ID:39	10,0
300801	ID:27	10,0
300801	ID:11	10,0
300801	ID:22	10,0
300801	ID:16	10,0
300801	ID:10	10,0
300801	ID:34	10,0
300801	ID:15	10,0
300801	ID:45	10,0
300801	ID:2	10,0
300801	ID:9	10,0
300802	ID:8	10,0
300807	ID:3	10,0
300807	ID:1	10,0
300808	ID:40	10,0
300808	ID:28	10,0
300808	ID:42	10,0
300808	ID:41	10,0
300808	ID:46	10,0
300813	ID:38	10,0
300817	ID:47	10,0
300818	ID:44	10,0
300818	ID:43	10,0
300819	ID:37	10,0
300820	ID:4	10,0
300821	ID:12	10,1
300823	ID:48	10,0
300827	ID:49	10,0
300828	ID:35	10,0
300829	ID:29	10,0
300829	ID:36	10,0
300836	ID:5	10,0
300836	ID:21	10,0
300836	ID:20	10,0
300838	ID:6	10,0
300838	ID:13	10,0
300841	ID:14	10,0
300848	ID:7	10,0
330754	ID:25	bCast#: 11
330763	ID:18	11,0
330764	ID:17	11,0
330764	ID:23	11,0
330764	ID:24	11,0
330764	ID:19	11,0
330764	ID:31	11,0
330764	ID:30	11,0
330764	ID:26	11,0
330764	ID:33	11,0
330764	ID:45	11,0
330764	ID:32	11,0
330770	ID:46	11,0
330770	ID:44	11,0
330770	ID:43	11,0
330770	ID:38	11,0
330770	ID:39	11,0
330771	ID:37	11,0
330773	ID:27	11,0
330773	ID:20	11,0
330773	ID:21	11,0
330773	ID:11	11,0
330773	ID:4	11,0
330773	ID:12	11,1
330774	ID:28	11,0
330777	ID:40	11,0
330777	ID:34	11,0
330777	ID:41	11,0
330777	ID:9	11,0
330777	ID:10	11,0
330777	ID:16	11,0
330779	ID:36	11,0
330779	ID:13	11,0
330779	ID:14	11,0
330781	ID:7	11,0
330782	ID:29	11,0
330783	ID:22	11,0
330783	ID:2	11,0
330783	ID:3	11,0
330783	ID:35	11,0
330783	ID:47	11,0
330784	ID:5	11,0
330784	ID:6	11,0
330786	ID:48	11,0
330786	ID:42	11,0
330789	ID:1	11,0
330789	ID:8	11,0
330789	ID:49	11,0
330789	ID:15	11,0
360754	ID:25	bCast#: 12
360779	ID:18	12,0
360779	ID:24	12,0
360779	ID:19	12,0
360780	ID:32	12,0
360780	ID:26	12,0
360780	ID:31	12,0
360780	ID:39	12,0
360780	ID:34	12,0
360780	ID:15	12,0
360785	ID:10	12,0
360785	ID:5	12,0
360785	ID:17	12,0
360785	ID:11	12,0
360785	ID:46	12,0
360786	ID:40	12,0
360786	ID:44	12,0
360786	ID:33	12,0
360786	ID:38	12,0
360786	ID:45	12,0
360791	ID:47	12,0
360791	ID:48	12,0
360791	ID:41	12,0
360792	ID:43	12,0
360792	ID:37	12,0
360792	ID:36	12,0
360792	ID:27	12,0
360797	ID:49	12,0
360799	ID:28	12,0
360799	ID:35	12,0
360799	ID:21	12,0
360799	ID:20	12,0
360800	ID:12	12,1
360802	ID:23	12,0
360802	ID:42	12,0
360802	ID:30	12,0
360802	ID:22	12,0
360805	ID:6	12,0
360805	ID:13	12,0
360807	ID:29	12,0
360807	ID:16	12,0
360808	ID:9	12,0
360808	ID:3	12,0
360820	ID:7	12,0
360820	ID:14	12,0
360821	ID:8	12,0
360822	ID:1	12,0
360822	ID:4	12,0
360827	ID:2	12,0
390754	ID:25	bCast#: 13
390788	ID:31	13,0
390788	ID:32	13,0
390788	ID:24	13,0
390788	ID:26	13,0
390788	ID:18	13,0
390788	ID:33	13,0
390788	ID:23	13,0
390788	ID:11	13,0
390788	ID:27	13,0
390788	ID:20	13,0
390788	ID:37	13,0
390794	ID:21	13,0
390794	ID:12	13,1
390794	ID:14	13,0
390794	ID:6	13,0
390800	ID:39	13,0
390800	ID:41	13,0
390800	ID:40	13,0
390800	ID:4	13,0
390800	ID:28	13,0
390800	ID:5	13,0
390800	ID:34	13,0
390800	ID:19	13,0
390800	ID:13	13,0
390800	ID:3	13,0
390800	ID:10	13,0
390800	ID:38	13,0
390800	ID:43	13,0
390800	ID:30	13,0
390800	ID:36	13,0
390801	ID:9	13,0
390801	ID:45	13,0
390801	ID:44	13,0
390801	ID:29	13,0
390801	ID:47	13,0
390806	ID:46	13,0
390806	ID:22	13,0
390807	ID:16	13,0
390807	ID:17	13,0
390809	ID:48	13,0
390810	ID:42	13,0
390810	ID:15	13,0
390816	ID:8	13,0
390819	ID:49	13,0
390819	ID:35	13,0
390821	ID:7	13,0
390824	ID:1	13,0
390833	ID:2	13,0
420754	ID:25	bCast#: 14
420803	ID:31	14,0
420803	ID:32	14,0
420803	ID:18	14,0
420803	ID:26	14,0
420803	ID:33	14,0
420803	ID:24	14,0
420803	ID:19	14,0
420804	ID:17	14,0
420809	ID:39	14,0
420809	ID:38	14,0
420809	ID:46	14,0
420809	ID:10	14,0
420810	ID:23	14,0
420815	ID:47	14,0
420815	ID:22	14,0
420815	ID:37	14,0
420815	ID:15	14,0
420815	ID:29	14,0
420815	ID:30	14,0
420815	ID:16	14,0
420816	ID:34	14,0
420816	ID:48	14,0
420816	ID:9	14,0
420821	ID:28	14,0
420821	ID:8	14,0
420821	ID:2	14,0
420821	ID:41	14,0
420821	ID:27	14,0
420821	ID:42	14,0
420821	ID:35	14,0
420822	ID:21	14,0
420823	ID:45	14,0
420824	ID:43	14,0
420824	ID:44	14,0
420824	ID:36	14,0
420831	ID:20	14,0
420831	ID:40	14,0
420832	ID:49	14,0
420847	ID:14	14,0
420847	ID:13	14,0
420851	ID:11	14,0
420851	ID:12	14,1
420853	ID:3	14,0
420853	ID:4	14,0
420860	ID:7	14,0
420860	ID:6	14,0
420864	ID:1	14,0
420882	ID:5	14,0
450754	ID:25	bCast#: 15
450787	ID:32	15,0
450787	ID:31	15,0
450787	ID:18	15,0
450788	ID:19	15,0
450788	ID:24	15,0
450788	ID:26	15,0
450788	ID:17	15,0
450788	ID:34	15,0
450788	ID:13	15,0
450793	ID:16	15,0
450793	ID:15	15,0
450794	ID:11	15,0
450794	ID:33	15,0
450794	ID:21	15,0
450794	ID:35	15,0
450794	ID:27	15,0
450794	ID:41	15,0
450794	ID:10	15,0
450794	ID:48	15,0
450795	ID:12	15,1
450795	ID:40	15,0
450795	ID:39	15,0
450799	ID:42	15,0
450800	ID:2	15,0
450800	ID:3	15,0
450800	ID:4	15,0
450800	ID:28	15,0
450804	ID:38	15,0
450804	ID:23	15,0
450804	ID:30	15,0
450808	ID:5	15,0
450808	ID:6	15,0
450809	ID:46	15,0
450810	ID:29	15,0
450810	ID:36	15,0
450810	ID:37	15,0
450810	ID:22	15,0
450814	ID:20	15,0
450814	ID:9	15,0
450815	ID:45	15,0
450815	ID:47	15,0
450815	ID:43	15,0
450820	ID:49	15,0
450820	ID:14	15,0
450827	ID:44	15,0
450828	ID:7	15,0
450884	ID:1	15,0
450920	ID:8	15,0
480754	ID:25	bCast#: 16
480764	ID:18	16,0
480764	ID:31	16,0
480764	ID:19	16,0
480764	ID:26	16,0
480764	ID:32	16,0
480764	ID:17	16,0
480764	ID:23	16,0
480764	ID:24	16,0
480764	ID:37	16,0
480764	ID:11	16,0
480769	ID:4	16,0
480769	ID:46	16,0
480769	ID:33	16,0
480769	ID:38	16,0
480769	ID:39	16,0
480769	ID:12	16,1
480770	ID:41	16,0
480770	ID:16	16,0
480770	ID:22	16,0
480771	ID:40	16,0
480774	ID:30	16,0
480774	ID:29	16,0
480777	ID:3	16,0
480777	ID:5	16,0
480777	ID:10	16,0
480783	ID:27	16,0
480783	ID:20	16,0
480795	ID:47	16,0
480795	ID:48	16,0
480795	ID:42	16,0
480795	ID:44	16,0
480795	ID:34	16,0
480797	ID:28	16,0
480800	ID:15	16,0
480800	ID:8	16,0
480800	ID:9	16,0
480800	ID:2	16,0
480801	ID:43	16,0
480801	ID:45	16,0
480808	ID:6	16,0
480808	ID:7	16,0
480809	ID:36	16,0
480812	ID:49	16,0
480812	ID:35	16,0
480815	ID:14	16,0
480816	ID:21	16,0
480816	ID:13	16,0
480829	ID:1	16,0
510754	ID:25	bCast#: 17
510787	ID:18	17,0
510787	ID:19	17,0
510787	ID:17	17,0
510788	ID:24	17,0
510788	ID:32	17,0
510788	ID:26	17,0
510788	ID:27	17,0
510788	ID:33	17,0
510793	ID:39	17,0
510794	ID:31	17,0
510794	ID:41	17,0
510794	ID:38	17,0
510794	ID:37	17,0
510796	ID:11	17,0
510796	ID:20	17,0
510797	ID:21	17,0
510797	ID:6	17,0
510800	ID:36	17,0
510800	ID:22	17,0
510800	ID:30	17,0
510800	ID:44	17,0
510800	ID:29	17,0
510805	ID:23	17,0
510806	ID:15	17,0
510806	ID:8	17,0
510806	ID:16	17,0
510806	ID:34	17,0
510806	ID:35	17,0
510807	ID:28	17,0
510807	ID:12	17,1
510807	ID:40	17,0
510812	ID:14	17,0
510812	ID:42	17,0
510812	ID:49	17,0
510816	ID:48	17,0
510820	ID:4	17,0
510820	ID:7	17,0
510820	ID:5	17,0
510820	ID:13	17,0
510824	ID:43	17,0
510826	ID:45	17,0
510826	ID:46	17,0
510829	ID:1	17,0
510830	ID:9	17,0
510831	ID:2	17,0
510831	ID:47	17,0
510832	ID:10	17,0
510841	ID:3	17,0
540754	ID:25	bCast#: 18
540779	ID:19	18,0
540779	ID:17	18,0
540779	ID:18	18,0
540780	ID:33	18,0
540780	ID:26	18,0
540780	ID:32	18,0
540780	ID:24	18,0
540780	ID:31	18,0
540787	ID:12	18,1
540787	ID:11	18,0
540787	ID:16	18,0
540791	ID:27	18,0
540791	ID:20	18,0
540791	ID:21	18,0
540791	ID:34	18,0
540792	ID:30	18,0
540792	ID:23	18,0
540792	ID:5	18,0
540793	ID:4	18,0
540793	ID:9	18,0
540793	ID:39	18,0
540797	ID:6	18,0
540797	ID:14	18,0
540797	ID:28	18,0
540798	ID:13	18,0
540798	ID:29	18,0
540798	ID:36	18,0
540798	ID:38	18,0
540798	ID:37	18,0
540799	ID:40	18,0
540799	ID:45	18,0
540799	ID:46	18,0
540799	ID:47	18,0
540800	ID:8	18,0
540800	ID:15	18,0
540801	ID:22	18,0
540803	ID:7	18,0
540803	ID:43	18,0
540803	ID:44	18,0
540805	ID:48	18,0
540805	ID:41	18,0
540806	ID:1	18,0
540806	ID:2	18,0
540808	ID:10	18,0
540808	ID:3	18,0
540811	ID:42	18,0
540811	ID:49	18,0
540811	ID:35	18,0
570754	ID:25	bCast#: 19
570779	ID:33	19,0
570779	ID:32	19,0
570779	ID:17	19,0
570779	ID:24	19,0
570779	ID:18	19,0
570779	ID:31	19,0
570780	ID:19	19,0
570780	ID:26	19,0
570780	ID:11	19,0
570780	ID:38	19,0
570780	ID:30	19,0
570780	ID:39	19,0
570785	ID:10	19,0
570785	ID:9	19,0
570785	ID:16	19,0
570786	ID:3	19,0
570790	ID:40	19,0
570791	ID:8	19,0
570791	ID:15	19,0
570791	ID:23	19,0
570791	ID:2	19,0
570791	ID:4	19,0
570792	ID:1	19,0
570792	ID:5	19,0
570792	ID:12	19,1
570795	ID:22	19,0
570799	ID:46	19,0
570799	ID:45	19,0
570799	ID:47	19,0
570800	ID:44	19,0
570804	ID:13	19,0
570805	ID:21	19,0
570805	ID:6	19,0
570805	ID:27	19,0
570805	ID:43	19,0
570806	ID:34	19,0
570810	ID:29	19,0
570810	ID:7	19,0
570810	ID:14	19,0
570810	ID:48	19,0
570811	ID:41	19,0
570811	ID:42	19,0
570815	ID:35	19,0
570818	ID:37	19,0
570821	ID:20	19,0
570827	ID:28	19,0
570840	ID:36	19,0
570849	ID:49	19,0
600754	ID:25	bCast#: 20
600758	ID:31	20,0
600758	ID:39	20,0
600759	ID:18	20,0
600759	ID:19	20,0
600759	ID:26	20,0
600759	ID:32	20,0
600759	ID:11	20,0
600759	ID:33	20,0
600759	ID:17	20,0
600759	ID:24	20,0
600759	ID:10	20,0
600759	ID:12	20,1
600759	ID:16	20,0
600764	ID:3	20,0
600765	ID:2	20,0
600765	ID:5	20,0
600765	ID:21	20,0
600765	ID:30	20,0
600765	ID:37	20,0
600766	ID:38	20,0
600766	ID:40	20,0
600770	ID:1	20,0
600770	ID:4	20,0
600771	ID:9	20,0
600771	ID:22	20,0
600771	ID:47	20,0
600772	ID:42	20,0
600772	ID:48	20,0
600772	ID:46	20,0
600772	ID:41	20,0
600772	ID:34	20,0
600777	ID:29	20,0
600777	ID:36	20,0
600777	ID:43	20,0
600777	ID:44	20,0
600777	ID:49	20,0
600778	ID:15	20,0
600781	ID:13	20,0
600781	ID:28	20,0
600781	ID:20	20,0
600781	ID:14	20,0
600781	ID:35	20,0
600783	ID:45	20,0
600785	ID:23	20,0
600787	ID:27	20,0
600787	ID:8	20,0
600788	ID:7	20,0
600804	ID:6	20,0
630754	ID:25	bCast#: 21
630779	ID:18	21,0
630779	ID:17	21,0
630779	ID:19	21,0
630780	ID:33	21,0
630780	ID:32	21,0
630780	ID:24	21,0
630780	ID:26	21,0
630780	ID:37	21,0
630780	ID:23	21,0
630780	ID:40	21,0
630785	ID:22	21,0
630785	ID:10	21,0
630785	ID:43	21,0
630786	ID:15	21,0
630786	ID:44	21,0
630786	ID:29	21,0
630786	ID:36	21,0
630786	ID:31	21,0
630786	ID:38	21,0
630786	ID:46	21,0
630786	ID:9	21,0
630786	ID:11	21,0
630800	ID:27	21,0
630800	ID:34	21,0
630800	ID:39	21,0
630800	ID:47	21,0
630802	ID:45	21,0
630805	ID:28	21,0
630805	ID:35	21,0
630805	ID:41	21,0
630805	ID:42	21,0
630805	ID:48	21,0
630806	ID:49	21,0
630806	ID:21	21,0
630806	ID:20	21,0
630808	ID:12	21,1
630808	ID:16	21,0
630808	ID:4	21,0
630812	ID:5	21,0
630812	ID:14	21,0
630812	ID:6	21,0
630814	ID:13	21,0
630816	ID:30	21,0
630816	ID:8	21,0
630817	ID:7	21,0
630818	ID:3	21,0
630821	ID:1	21,0
630822	ID:2	21,0
660754	ID:25	bCast#: 22
660764	ID:24	22,0
660764	ID:18	22,0
660764	ID:19	22,0
660764	ID:26	22,0
660764	ID:17	22,0
660764	ID:31	22,0
660764	ID:32	22,0
660770	ID:12	22,1
660770	ID:20	22,0
660770	ID:21	22,0
660770	ID:11	22,0
660770	ID:13	22,0
660770	ID:27	22,0
660770	ID:34	22,0
660770	ID:28	22,0
660770	ID:14	22,0
660776	ID:4	22,0
660776	ID:10	22,0
660776	ID:35	22,0
660776	ID:41	22,0
660776	ID:47	22,0
660776	ID:33	22,0
660776	ID:5	22,0
660776	ID:40	22,0
660777	ID:9	22,0
660781	ID:39	22,0
660781	ID:42	22,0
660782	ID:49	22,0
660782	ID:48	22,0
660782	ID:38	22,0
660782	ID:15	22,0
660782	ID:1	22,0
660782	ID:2	22,0
660782	ID:16	22,0
660782	ID:3	22,0
660782	ID:8	22,0
660785	ID:6	22,0
660790	ID:22	22,0
660790	ID:23	22,0
660804	ID:7	22,0
660808	ID:30	22,0
660809	ID:46	22,0
660812	ID:37	22,0
660818	ID:45	22,0
660818	ID:44	22,0
660819	ID:43	22,0
660827	ID:29	22,0
660839	ID:36	22,0
690754	ID:25	bCast#: 23
690795	ID:19	23,0
690795	ID:26	23,0
690795	ID:17	23,0
690795	ID:31	23,0
690795	ID:24	23,0
690795	ID:18	23,0
690795	ID:32	23,0
690795	ID:33	23,0
690796	ID:11	23,0
690796	ID:10	23,0
690796	ID:21	23,0
690796	ID:16	23,0
690796	ID:2	23,0
690801	ID:9	23,0
690801	ID:23	23,0
690801	ID:30	23,0
690805	ID:45	23,0
690806	ID:39	23,0
690806	ID:38	23,0
690806	ID:37	23,0
690806	ID:44	23,0
690807	ID:27	23,0
690807	ID:29	23,0
690807	ID:15	23,0
690807	ID:40	23,0
690807	ID:22	23,0
690807	ID:8	23,0
690808	ID:41	23,0
690809	ID:1	23,0
690809	ID:3	23,0
690811	ID:12	23,1
690811	ID:46	23,0
690812	ID:28	23,0
690812	ID:14	23,0
690812	ID:36	23,0
690813	ID:43	23,0
690816	ID:4	23,0
690816	ID:5	23,0
690817	ID:42	23,0
690818	ID:20	23,0
690820	ID:13	23,0
690820	ID:6	23,0
690821	ID:7	23,0
690826	ID:48	23,0
690826	ID:35	23,0
690826	ID:34	23,0
690839	ID:47	23,0
690859	ID:49	23,0
720754	ID:25	bCast#: 24
720795	ID:33	24,0
720795	ID:19	24,0
720795	ID:31	24,0
720795	ID:24	24,0
720795	ID:26	24,0
720795	ID:18	24,0
720795	ID:32	24,0
720796	ID:30	24,0
720796	ID:27	24,0
720796	ID:20	24,0
720801	ID:40	24,0
720801	ID:22	24,0
720801	ID:34	24,0
720801	ID:41	24,0
720801	ID:29	24,0
720801	ID:23	24,0
720801	ID:37	24,0
720801	ID:39	24,0
720801	ID:38	24,0
720801	ID:36	24,0
720811	ID:45	24,0
720811	ID:43	24,0
720811	ID:44	24,0
720811	ID:46	24,0
720815	ID:21	24,0
720815	ID:13	24,0
720815	ID:14	24,0
720815	ID:12	24,1
720820	ID:16	24,0
720820	ID:15	24,0
720820	ID:17	24,0
